,SeriousDlqin2yrs,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents,OtherBanksAccounts,ShoppingOnlinePerMonth,AverageInterestRateOnCreditLine,NumberOfTransactionsForGamblingCompanies,NumberOfComplaintsOnSocialMediaOnBanks,NumberOfPagesWithLikesOnFacebook,NumberOfAccessedAddsOnFacebook
8434,0,0.037274789,55,0,1459,NA,13,0,1,0,2,0,12,11,93,24,34,381
8435,0,0.045852814,77,0,0.490602722,3085,8,0,1,0,0,1,89,2,4,2,76,212
8436,0,0.293324904,41,0,0.320079061,8600,11,0,1,0,3,7,90,11,87,11,12,793
8437,0,0.9999999,54,0,457,NA,2,3,0,0,2,1,90,15,81,32,29,259
8438,0,0.655853699,55,0,0.519028797,8854,12,0,1,0,1,8,42,1,92,13,4,815
8439,0,0.015984016,24,0,0,3400,1,0,0,0,0,4,62,0,22,56,73,529
8440,0,0.9999999,22,0,12,NA,0,0,0,0,NA,5,18,12,27,77,41,521
8441,0,1.020576132,43,1,0.054139172,6667,6,2,0,2,0,4,54,19,51,29,16,185
8442,0,0.04699952,59,0,0.515739051,8767,21,0,2,0,0,4,91,3,37,90,26,199
8443,0,0.919123235,52,0,2.211490425,1200,9,0,1,0,1,0,43,7,43,82,17,385
8444,0,0,63,0,0.282968042,8166,3,0,1,0,1,1,13,18,11,16,39,612
8445,0,0.568810397,39,1,0.213306586,2990,3,1,0,1,2,6,46,0,41,62,83,704
8446,0,0.350048993,52,0,0.346995347,10100,14,0,2,0,4,6,61,7,97,27,32,592
8447,0,0.051808856,41,0,0.668033197,10000,14,0,1,0,3,3,52,0,11,56,18,552
8448,0,0.039272013,67,0,1406,NA,5,0,1,0,0,6,34,3,22,95,39,282
8449,0,0.008253571,74,0,0.371451419,2500,20,0,0,0,0,7,92,10,3,15,51,746
8450,0,0,58,0,0.241459757,6000,4,0,1,0,0,7,50,6,92,34,36,28
8451,0,0.004658115,74,0,0.009043313,2100,12,0,0,0,0,2,42,0,25,27,85,971
8452,0,0.365223501,27,0,0.152089254,9500,13,0,0,0,2,4,94,17,98,91,6,843
8453,0,0.6870979,50,0,0.177742735,4438,7,0,0,0,0,6,3,19,82,62,1,76
8454,1,0.827172827,31,1,0.410986102,6043,5,1,1,2,2,8,80,14,30,21,60,712
8455,0,0.205801727,45,0,0.857992163,7400,13,0,2,0,0,6,3,10,72,83,69,983
8456,0,0.160089395,81,1,0.089243845,6823,10,0,1,0,0,9,49,18,52,46,1,642
8457,0,0.855368145,27,1,0.475303644,2469,8,0,0,0,0,0,17,5,12,89,15,943
8458,0,0.658068386,25,0,0.332948866,2600,5,0,0,0,0,3,80,16,84,5,16,660
8459,0,0.081747385,55,2,53,NA,4,0,0,0,0,0,35,8,70,90,5,428
8460,0,0.04524202,62,0,1056,NA,8,0,1,0,0,6,51,10,8,65,26,991
8461,0,0.178727318,72,0,0.230865878,9550,7,0,1,0,0,7,48,8,53,58,65,854
8462,0,0.06188717,34,0,1184,0,7,0,1,0,0,5,38,8,60,73,34,963
8463,0,0.9999999,38,0,13,NA,1,0,0,1,0,3,0,0,78,61,24,112
8464,0,0.048799151,53,0,0.269773023,10000,5,0,1,0,0,6,72,2,33,26,16,950
8465,0,0.254238989,48,0,0.494050452,2100,6,0,0,0,0,6,20,7,33,62,86,612
8466,0,0.809930528,50,0,0.465816773,8000,11,0,1,0,2,1,27,1,21,72,28,629
8467,0,0.800644357,41,0,0.571128241,4280,8,0,1,0,0,7,79,9,15,30,62,68
8468,0,0.9999999,45,0,747,0,3,1,0,0,1,5,66,10,17,93,7,888
8469,0,0.027146038,63,0,2590,NA,13,0,1,0,0,3,52,1,49,85,72,608
8470,0,0,77,0,0.040838259,3721,5,0,0,0,0,0,29,13,86,25,0,970
8471,0,0.828335057,44,4,0.471497181,4788,8,2,1,1,4,9,75,16,43,25,92,447
8472,0,0.010747017,64,0,0.006238004,2083,4,0,0,0,0,3,50,14,32,6,5,485
8473,0,0.054119535,58,0,0.224084067,14083,11,0,2,0,3,6,33,15,7,76,3,316
8474,0,0.969430755,58,0,0.257654655,4800,3,0,0,0,0,8,22,12,21,26,44,700
8475,0,0.965210955,45,0,0.215680101,3175,12,0,0,3,3,4,24,8,64,39,11,480
8476,0,0.661916904,37,0,2955,0,4,0,1,0,1,4,97,15,26,43,15,567
8477,0,0.901789222,41,0,0.161954037,8310,5,0,0,0,2,7,55,13,41,30,20,865
8478,0,0.025972339,58,0,0.273389516,7000,7,0,0,0,0,0,81,19,73,84,33,248
8479,0,0,45,0,0.326406399,11500,7,0,2,0,0,9,13,18,48,5,40,160
8480,0,0.000840086,56,0,0.479249012,7083,15,0,1,0,0,0,64,16,2,90,1,671
8481,0,0.004999667,69,0,2551,NA,6,0,2,0,NA,8,30,19,97,45,17,339
8482,0,0.4976276,48,0,0.784766301,3465,9,0,1,0,2,6,76,4,66,48,56,153
8483,0,0.106311249,34,1,0.418971833,7916,7,0,2,0,1,6,68,19,17,68,4,109
8484,0,0,60,0,0.287627636,7540,14,0,1,0,1,3,11,18,31,40,18,752
8485,0,0.172606533,50,0,1.544908919,9496,15,0,1,0,1,8,44,6,82,89,80,997
8486,0,0.480751925,66,0,0.083380925,1750,1,0,0,0,0,1,83,6,66,9,8,8
8487,0,0.48291852,69,0,0.269776077,17773,20,0,2,0,0,3,50,15,21,97,60,862
8488,0,0.022523599,72,0,0.110240078,4081,6,0,1,0,2,4,36,2,40,83,89,14
8489,0,0.731047408,40,0,0.644727273,5499,12,0,1,0,1,5,80,4,9,43,21,827
8490,1,0.9999999,37,1,281,NA,1,0,0,0,0,5,89,6,85,35,63,244
8491,0,0.109463018,72,1,0.653422199,3900,10,0,1,0,1,4,15,10,95,17,90,867
8492,0,0.016504053,47,0,0.075429553,5819,6,0,0,0,0,6,79,7,91,4,54,951
8493,0,0.125705734,78,0,0.34955015,6001,10,0,1,0,1,9,1,6,64,39,67,525
8494,0,0.808756866,69,1,0.399891628,3690,8,0,1,0,0,4,59,9,66,52,68,100
8495,0,0.587972824,57,0,0.305595872,6200,11,0,1,0,0,0,98,15,96,38,15,905
8496,0,0.366907137,89,0,0.462257537,4278,20,0,2,0,0,6,20,11,89,8,41,486
8497,0,0,79,0,0.001893939,1583,7,0,0,0,1,9,18,2,73,57,19,475
8498,0,0.372144547,64,0,0.566980863,3500,14,0,1,0,0,3,55,4,39,87,22,910
8499,0,0.054221348,55,0,1.080550098,2035,7,0,1,0,0,8,26,19,21,6,67,276
8500,0,0.61295285,49,0,1796,NA,5,0,1,0,0,6,74,16,85,30,34,678
8501,0,0.026160845,63,0,0.112985113,11620,11,0,3,0,0,1,47,11,52,65,46,931
8502,0,0.001481382,51,0,210,NA,7,0,0,0,0,1,71,12,76,93,47,151
8503,1,0.724183877,26,1,0.065060611,6516,5,0,0,0,1,3,78,14,48,87,28,648
8504,0,0.162324144,46,0,0.189245375,14430,13,0,1,0,3,9,34,10,93,49,37,75
8505,0,0.0879011,63,0,1047,NA,5,0,1,0,NA,8,65,8,79,71,31,927
8506,1,0.641294006,47,1,684,0,5,5,0,5,0,8,48,9,27,54,6,288
8507,0,0.003049848,38,0,1021,1,6,0,1,0,4,5,81,16,76,14,36,261
8508,0,0,72,0,0.313339046,3500,2,0,1,0,2,4,87,5,96,79,32,956
8509,0,0.199244721,36,0,0.141247046,5500,7,0,0,0,0,0,32,14,15,45,61,618
8510,0,0.9999999,50,0,0,3083,0,0,0,0,0,3,15,13,71,87,62,707
8511,0,0.032499044,78,0,0.03036239,1020,5,0,0,0,0,4,31,4,39,92,3,714
8512,0,0,53,1,47,NA,3,0,0,0,2,5,95,19,87,68,42,981
8513,1,0.628480658,41,1,1732,NA,9,0,0,0,0,1,6,7,21,29,58,364
8514,0,0.9999999,28,0,0.089053803,1616,1,0,0,0,2,2,78,16,17,56,52,275
8515,1,0.105212043,48,1,0.470512269,4645,10,0,2,0,2,4,18,18,76,87,34,106
8516,0,0,51,0,421,NA,8,0,0,0,0,2,79,15,61,3,83,430
8517,0,0.795435831,69,0,0.164895441,2916,4,0,0,0,0,0,66,15,30,28,11,860
8518,0,0.9999999,44,0,0.004805382,2080,1,0,0,0,0,1,60,19,93,91,13,867
8519,0,0.054776638,72,0,0.058520047,6783,6,0,0,0,0,9,78,18,39,57,66,43
8520,0,0.163255783,47,0,46,1,3,0,0,0,2,3,23,11,9,97,79,983
8521,0,0.9999999,56,0,0.033808983,12333,1,0,0,0,2,3,22,3,23,86,27,7
8522,0,0.020895718,73,1,0.157824156,11930,14,0,2,0,0,0,12,15,34,25,93,934
8523,0,0,84,0,0,3006,3,0,0,0,0,5,61,5,21,88,59,929
8524,0,0.804055573,44,2,3866,NA,8,0,2,0,1,2,41,6,48,17,3,355
8525,0,0.457131843,53,0,0.298905609,16081,17,0,3,0,3,2,36,18,57,34,36,579
8526,0,0.561804774,40,1,0.175248419,7748,4,0,0,0,1,1,18,8,30,81,15,443
8527,0,0.9999999,56,3,0.427961032,5850,3,0,1,0,0,6,31,19,79,61,32,290
8528,0,0.543006477,35,0,0.549853372,4091,10,0,0,0,1,4,68,4,78,80,10,792
8529,0,0.37256351,44,0,362,NA,8,0,0,0,0,9,63,9,87,50,21,459
8530,0,0.006599736,62,0,37,NA,3,0,0,0,0,6,44,3,63,18,31,333
8531,0,0.014604892,72,0,0.455065634,2970,12,0,3,0,0,3,40,7,57,51,87,837
8532,1,0.9999999,67,1,0.936933136,4740,3,1,0,0,1,7,25,19,26,49,13,375
8533,0,0.18769117,49,0,0.749432003,3080,8,0,1,0,3,9,61,12,67,13,97,801
8534,0,0.005260641,65,0,0.178626972,4500,4,0,1,1,0,4,25,7,61,77,62,906
8535,1,0.9999999,24,0,0,1700,0,0,0,0,0,1,30,11,49,16,50,574
8536,0,0.234468213,29,0,1698,NA,6,0,1,0,0,7,41,13,29,37,17,589
8537,0,0.381241251,52,0,261,NA,4,0,0,0,NA,6,51,12,16,3,44,664
8538,0,0.247069759,41,0,0.253904894,5761,7,0,0,0,2,5,44,10,12,14,97,17
8539,0,0.147527695,36,1,2583,NA,10,0,1,0,2,0,10,8,21,45,42,329
8540,0,0.027017199,34,0,0.212578742,10000,5,0,1,0,0,7,12,8,53,96,31,789
8541,0,0.824726135,43,0,0.111286504,3800,5,0,0,0,1,7,91,7,64,79,53,310
8542,0,0.033886182,62,0,0.228647613,12000,13,0,2,0,1,2,17,11,83,49,25,447
8543,0,0.034055506,85,1,0.01076509,2600,9,0,0,0,0,7,84,5,85,68,46,569
8544,0,0.876207039,46,2,0.45320347,6570,9,0,1,0,2,1,39,12,35,45,4,91
8545,0,0.012838802,31,0,0.179975047,3205,2,0,0,0,0,3,93,10,31,65,51,415
8546,0,0.724963752,67,0,3377,NA,7,0,3,1,0,4,6,3,46,46,63,681
8547,0,0.212755831,37,0,0.200359928,3333,2,0,0,0,0,9,15,13,28,52,86,693
8548,0,0.99989647,42,0,0.137772675,5225,2,0,0,0,0,1,69,9,34,69,23,949
8549,0,0.674876082,63,0,1.53837915,2800,10,0,1,0,0,9,21,19,45,75,62,127
8550,0,0.04019068,61,0,0.258177199,3148,3,0,1,0,0,5,98,7,7,1,11,309
8551,0,0.011533979,74,0,1241,NA,28,0,1,0,0,8,91,18,51,79,93,153
8552,0,0.35831464,39,1,0.136975296,4978,3,0,0,0,0,6,61,9,22,21,25,602
8553,0,0.524471835,52,1,0.474310777,6383,10,0,1,0,1,9,32,3,74,61,89,236
8554,0,0.032584402,29,0,0.343902439,4509,6,0,1,0,2,9,28,5,96,93,28,685
8555,0,0.997904317,40,2,0.215426152,30000,12,0,4,0,3,2,72,16,77,43,11,681
8556,0,0.037027991,62,0,0.155346047,14000,8,0,1,0,1,5,96,11,74,93,69,576
8557,0,0.06655851,63,0,0.048658557,6000,15,0,1,0,0,5,72,3,59,72,38,576
8558,0,0.070482159,64,0,0.162655971,17951,8,0,1,0,2,8,37,8,15,68,90,356
8559,0,0,46,0,0.15445494,7833,10,0,1,0,1,2,69,2,44,71,10,947
8560,0,0.345324193,34,0,0.377416344,7500,9,0,1,0,2,7,40,14,16,96,15,527
8561,1,0,45,0,0.733066733,4000,11,0,3,0,0,1,85,5,96,94,64,104
8562,0,0.001363574,60,0,0.114412663,3600,2,0,1,0,0,0,71,6,32,16,50,366
8563,0,0.9999999,48,0,0.086795937,2165,3,0,0,0,0,1,31,10,93,93,9,958
8564,0,0.001073662,46,1,461,NA,6,0,0,0,0,1,0,8,92,84,52,261
8565,0,0.050030412,66,0,0.046288829,31000,11,0,1,0,0,1,41,15,44,56,94,513
8566,0,0.9999999,55,0,0.086382723,5000,2,0,0,0,0,5,29,2,38,1,55,782
8567,0,0.9999999,64,0,2366,NA,11,0,1,0,3,7,69,7,62,97,56,503
8568,0,0.699032693,52,1,0.350630887,5626,11,0,2,0,2,9,29,4,65,64,21,838
8569,0,0.134599236,39,1,0.137033516,8413,14,0,0,0,1,7,28,16,30,58,11,895
8570,0,0.9999999,57,0,1140,NA,1,0,1,0,NA,5,94,0,76,94,3,816
8571,0,0.928433718,52,0,0.635571899,5166,13,0,2,0,2,3,79,5,12,73,75,290
8572,0,0.074858608,66,0,0.497533662,7500,18,0,3,0,0,7,63,14,61,62,56,138
8573,0,0.081900302,55,0,0.24895021,5000,10,0,2,0,1,5,8,7,91,43,29,293
8574,0,0.81014525,45,1,0.662275829,6300,13,0,1,0,2,4,80,19,21,35,90,432
8575,0,0.748408525,37,0,0.448312801,5600,11,0,0,0,0,1,96,3,93,81,72,675
8576,0,0.097745113,32,0,0.319301848,7791,2,0,1,0,0,1,71,1,6,64,86,897
8577,1,0.950161405,28,0,1.398000909,2200,11,0,2,0,0,7,20,7,42,25,45,847
8578,0,0.437449179,74,0,0.153169366,5000,6,0,0,0,0,0,44,15,51,69,29,809
8579,0,0.738564413,63,1,0.315473857,43356,37,0,6,0,0,6,39,11,27,22,26,115
8580,0,0.071260214,59,0,0.031292277,17000,21,0,0,0,0,9,45,15,86,32,63,881
8581,0,0.010599647,50,0,2637,NA,7,0,1,0,0,7,5,9,67,71,60,434
8582,1,0.9999999,36,0,0.285578296,2100,2,0,0,0,0,3,14,6,52,49,49,809
8583,0,0.251517672,49,1,1.657791944,32000,12,0,0,0,5,1,3,12,29,49,51,172
8584,0,0.174187158,52,0,4790,NA,18,0,2,0,2,0,2,19,21,49,35,527
8585,0,0.328181021,78,4,0.39326434,5700,9,0,1,0,0,2,86,14,63,41,41,728
8586,0,0.258603928,46,0,278,NA,2,0,0,0,NA,5,83,5,9,19,67,379
8587,0,0.099626551,29,0,0.261684579,4000,4,0,1,0,0,2,33,16,67,47,57,671
8588,0,0.008078735,58,0,0.431892027,4000,9,0,3,0,0,4,64,5,33,82,88,111
8589,0,0.124387561,60,0,0.008220395,4500,1,0,0,0,0,8,6,19,38,18,90,967
8590,0,0.018167008,49,0,0.126557377,9149,6,0,2,0,0,2,75,16,75,46,79,178
8591,0,0.612451673,72,0,1.969401947,718,10,0,1,0,0,3,35,8,83,80,46,195
8592,0,0.9999999,44,0,1723,NA,4,0,2,0,0,8,2,3,12,85,6,941
8593,0,0.9999999,32,0,0.862552966,3775,5,0,1,0,0,2,7,15,16,68,10,87
8594,0,0.9999999,23,0,0,650,0,0,0,0,0,5,32,8,3,19,76,797
8595,0,0,71,0,0,NA,1,0,0,0,0,5,60,3,36,9,1,209
8596,0,0.462686567,50,1,0.402127869,10150,6,0,2,0,2,7,48,9,78,2,88,349
8597,0,0.139107634,50,0,0.20362371,8333,11,0,1,0,0,2,77,17,34,74,20,147
8598,0,0.221191316,58,0,0.436152003,5841,10,0,1,0,0,6,65,14,45,45,58,555
8599,0,0.184694345,61,2,0.113153098,6583,8,0,0,0,0,3,48,4,90,65,64,704
8600,0,0.104284855,49,0,0.266629635,7200,8,0,1,0,2,8,74,14,22,35,52,305
8601,0,0.12175943,48,0,0.121730964,13841,9,0,1,0,5,7,54,19,40,31,79,564
8602,0,0.250667576,30,0,0.202262959,11400,7,0,1,0,0,4,21,16,33,88,48,699
8603,0,0.164737829,39,0,1.610694653,2000,9,0,1,0,2,3,0,8,76,14,69,739
8604,0,0.9999999,54,0,2620,NA,8,0,2,0,5,8,75,0,29,83,93,219
8605,0,0.181927358,69,0,0.974864324,3500,15,0,2,0,0,2,24,17,84,92,81,629
8606,0,0.131929944,52,0,0.430411593,9936,14,0,3,0,0,3,73,9,44,39,18,181
8607,0,0.229061452,59,1,0.421879463,3500,20,0,1,0,0,7,68,19,22,67,64,625
8608,0,0.191237957,25,0,0.671132765,820,5,0,0,0,0,3,74,13,97,76,96,792
8609,0,0.99830017,64,0,0.26946701,5046,6,0,1,0,0,7,38,14,34,56,79,551
8610,0,0.264453661,65,0,0.182077897,10500,9,0,1,0,0,6,68,4,4,11,19,437
8611,0,0.130106518,48,0,0.381184245,11500,10,0,2,0,0,1,50,6,24,81,39,803
8612,0,0.925648835,54,0,0.168871117,6501,9,0,0,0,1,3,66,18,43,43,64,980
8613,0,0.01529847,37,0,0.00099975,4000,2,0,0,0,0,2,36,10,35,27,38,681
8614,0,0.038851593,55,0,0.0019995,4000,2,0,0,0,0,4,40,11,54,8,73,101
8615,1,0.456954305,48,0,0.58022184,6400,7,0,2,0,1,6,0,10,44,88,70,770
8616,0,0.02379762,56,0,0.242870875,3120,4,0,0,0,1,4,36,12,70,11,74,782
8617,0,0.9999999,30,0,0.236157438,2997,3,0,0,0,1,3,45,3,13,82,81,830
8618,0,0.102169471,36,0,1298,NA,3,0,1,0,NA,9,20,8,64,19,87,173
8619,0,0.980540336,38,1,3186,NA,17,0,2,0,1,8,61,6,76,94,31,369
8620,0,0.9999999,38,0,0,3750,4,0,0,1,0,9,40,7,4,23,62,486
8621,0,0.098939609,40,0,111,NA,7,0,0,0,0,2,9,3,66,43,99,675
8622,0,0.677376663,43,0,0.260660082,8301,7,0,1,0,2,5,58,15,56,83,85,610
8623,0,0.635298869,45,0,0.351865399,4100,9,0,0,0,2,2,45,19,71,10,11,931
8624,0,0.315390079,52,0,0.130933825,7056,8,0,1,0,1,2,4,15,20,82,58,653
8625,0,0,59,0,2188,NA,5,0,2,0,0,3,81,2,21,68,42,124
8626,0,0.426969442,36,0,0.602517042,1906,8,0,0,0,1,8,37,3,20,32,72,138
8627,0,0.308775413,37,2,0.349023227,6500,14,0,1,0,2,8,97,11,55,44,45,0
8628,0,0.10412383,53,0,0.468202544,8333,22,0,4,0,0,5,35,16,37,25,75,534
8629,0,0.011468331,46,0,0.010361599,4728,8,0,0,0,0,3,2,10,67,58,48,32
8630,0,0.097140785,62,0,0.376602127,11000,16,0,2,0,2,3,8,16,50,27,77,147
8631,0,0.008951372,46,2,0.32555692,5700,9,0,1,0,2,7,31,10,22,29,11,454
8632,0,0.00509661,68,0,5,NA,5,0,0,0,0,3,54,6,46,21,79,734
8633,0,0.996392986,52,0,0.355192505,8752,15,0,2,0,2,1,90,11,36,83,99,109
8634,0,0.048180245,57,0,4562,NA,9,0,1,0,0,5,87,15,60,61,51,42
8635,0,0.224790079,68,0,0.36891963,13300,12,0,3,0,0,6,93,2,31,74,50,326
8636,0,0.409423345,54,0,0.297693797,17040,11,0,3,0,3,0,45,12,12,48,99,460
8637,0,0.300474535,48,2,0.86197049,2100,10,0,1,1,3,5,16,1,99,40,9,771
8638,0,0.062315349,46,0,41,NA,4,0,0,0,0,1,48,19,44,76,15,823
8639,0,0.097773271,61,0,0.409070632,6724,11,0,1,0,0,2,31,16,26,76,68,934
8640,0,0.05361034,65,0,1318,NA,4,0,1,0,0,9,64,15,57,75,46,442
8641,0,0.078876501,47,0,0.077051269,10200,9,0,0,0,1,8,39,14,3,47,33,760
8642,0,0.9999999,55,1,0.080546265,3587,4,0,0,0,1,8,60,13,97,15,72,327
8643,0,0.192683025,41,0,0.315800503,4771,12,0,1,0,2,0,5,12,7,89,49,341
8644,0,0,44,1,0.083383323,5000,5,0,0,0,0,3,23,17,70,78,52,429
8645,0,0.272192336,84,0,0.453494482,1902,17,0,0,0,0,8,67,18,43,42,67,443
8646,0,0.9999999,34,0,73,NA,0,0,0,1,NA,2,92,1,9,74,20,162
8647,0,0.339005757,65,0,0.140857393,8000,14,0,1,0,0,9,48,14,72,51,79,466
8648,0,0.145451979,47,0,0.067391304,5059,3,0,0,0,4,1,70,11,10,49,75,269
8649,0,0.014852658,72,0,1992,NA,18,0,1,0,0,5,34,7,10,96,66,468
8650,0,0.030903149,71,0,0.014282314,4200,5,0,0,0,0,1,30,1,36,43,98,506
8651,0,0.703694764,52,0,0.30817679,18258,13,0,3,0,4,7,23,15,58,76,37,691
8652,0,0.813340096,34,0,1.423288356,2000,7,0,2,0,2,2,26,16,21,74,99,981
8653,1,0.837784961,63,0,0.653739184,6471,10,0,1,0,0,6,73,19,35,60,17,228
8654,0,0.01882203,52,0,0.241442703,11422,9,0,2,0,0,5,30,15,56,17,53,929
8655,0,0.238783744,49,0,0.444502075,7711,26,0,2,0,2,8,38,4,94,50,25,179
8656,0,0.730787544,35,0,0.238041913,6250,5,0,1,0,0,9,73,10,11,51,51,224
8657,0,0.008328908,76,0,0.008495752,2000,8,0,0,0,0,8,81,6,83,24,50,235
8658,0,0.134032995,38,0,2693,NA,17,0,2,0,0,8,38,18,62,5,73,329
8659,0,0,63,0,0.389830508,707,2,0,0,0,0,4,36,14,65,29,0,962
8660,0,0.670307225,42,0,0.568835564,6500,11,0,2,0,0,1,91,18,32,31,24,671
8661,0,0.036619203,72,0,1074,NA,7,0,1,0,0,3,9,8,69,14,11,823
8662,0,0.010128816,67,0,0.058862742,15000,16,0,1,0,1,3,75,3,25,40,53,741
8663,0,0.235450265,42,0,1823,NA,9,0,1,0,4,7,93,10,53,19,30,197
8664,0,0.969170459,48,1,0.485768501,6850,7,0,1,1,0,7,88,19,3,52,32,651
8665,0,0.148595837,34,0,0.113932045,15833,10,0,2,0,2,2,85,3,6,44,1,452
8666,0,0.62345994,65,0,0.538394415,4583,9,0,1,0,1,0,54,4,97,52,72,53
8667,0,0.501323822,67,0,4414,NA,8,0,2,0,0,9,56,0,6,28,9,427
8668,0,0.335402692,38,0,0.129338902,6942,3,0,0,0,3,1,25,7,86,57,89,2
8669,0,0.952272783,52,1,0.934437937,7000,15,0,3,0,0,1,48,13,75,8,66,819
8670,0,0.979172452,39,0,0.232511659,1500,5,0,0,0,0,3,4,0,36,1,56,286
8671,1,0.9999999,35,0,179,NA,1,3,0,0,4,4,19,5,87,12,10,993
8672,0,0.02411539,56,0,2329,NA,7,0,0,0,0,5,83,8,43,64,72,948
8673,0,3.311206281,37,0,2024,NA,8,0,1,0,2,2,3,6,74,10,93,533
8674,0,0.78910703,61,0,0.556520098,5298,8,0,2,0,2,9,95,8,73,55,23,657
8675,0,0,47,0,0.159122725,15000,5,0,1,0,0,3,12,0,80,6,49,449
8676,0,0.035430666,59,0,0.624548736,1384,7,0,1,0,0,4,83,5,88,0,82,283
8677,0,0.135185442,42,0,4501,NA,13,0,2,0,1,1,85,5,87,93,99,358
8678,0,0.951048951,48,1,0.444830582,1150,6,1,0,4,2,1,97,18,47,26,26,959
8679,0,0.012561218,64,0,0.004748088,3790,12,0,0,0,0,4,71,8,5,58,46,286
8680,0,0.974039642,26,1,0.196983141,1126,4,0,0,0,1,1,8,10,6,61,88,348
8681,0,0.210671854,44,0,0.651740531,6520,10,0,1,0,2,2,98,3,88,40,99,37
8682,0,0.06112026,37,0,0.297024144,5342,7,0,2,0,1,2,92,2,4,12,47,180
8683,0,0.092488083,63,0,0.09321747,8860,5,0,1,0,0,6,45,3,37,43,24,325
8684,0,0.034344926,54,0,0.209994167,10285,15,0,1,0,0,4,31,6,80,21,3,946
8685,0,0.353930032,29,0,0.172114191,2416,4,0,0,0,0,7,19,18,52,77,62,433
8686,0,0.102896587,41,0,0.190591589,7014,6,0,2,0,0,3,29,0,68,22,32,509
8687,0,0.500856759,53,0,0.754101824,14200,9,0,2,0,2,6,85,10,59,46,95,730
8688,1,0.548518033,51,2,0.333422217,18750,11,0,2,0,2,0,59,7,26,90,10,927
8689,0,0.555658703,70,0,0.633085238,11285,16,0,3,0,0,9,30,16,51,28,95,116
8690,0,0.675451311,37,0,0.270063563,19350,17,0,2,0,2,7,52,11,69,63,88,985
8691,0,0.051824236,46,1,0.413508173,11133,13,0,5,0,0,6,78,8,32,32,57,539
8692,0,0.054589082,31,0,150,0,3,0,0,0,0,0,43,9,91,30,63,996
8693,0,0.520558206,52,0,0.357540747,9693,8,0,2,0,0,2,97,9,22,96,91,110
8694,0,0.33980469,58,0,0.355763161,7920,14,0,0,0,0,5,51,17,58,44,23,534
8695,0,0.021122141,53,0,0.492058011,2895,5,0,1,0,0,6,39,15,11,73,74,669
8696,0,0.005924455,38,0,0.356656065,2200,6,0,1,0,0,2,26,12,97,83,72,853
8697,0,0.127492374,64,1,6616,NA,12,0,3,1,0,5,59,0,57,79,59,698
8698,0,0.050786045,44,0,0.204764803,11500,8,0,2,0,2,2,44,0,72,88,10,146
8699,0,0.06912495,45,0,0.092568784,11666,11,0,1,0,1,0,45,6,10,21,95,188
8700,0,0.136530008,47,0,0.281439494,7585,13,0,1,0,1,4,77,5,64,96,68,266
8701,0,0.304853903,80,0,2009,NA,11,0,1,0,0,6,89,12,3,59,73,669
8702,0,0.115020298,53,0,0.145890868,10500,9,0,1,0,0,1,67,18,94,36,38,479
8703,0,0.015714175,71,0,0.060279973,10500,26,0,1,0,0,1,88,13,33,55,80,336
8704,0,0.229218175,53,0,2.016983017,1000,4,0,3,0,1,8,78,18,58,64,55,628
8705,1,0.9999999,37,0,37,NA,1,0,0,0,0,7,67,12,49,40,12,816
8706,0,0.027329631,52,2,0.244162409,18200,15,0,4,0,2,2,24,17,99,5,90,533
8707,0,0.066098898,63,0,0.153639116,17833,7,0,1,0,2,4,57,5,92,40,73,737
8708,0,0.003386988,76,0,269,NA,6,0,0,0,0,2,70,16,58,73,22,154
8709,0,0.077489604,65,0,72,NA,6,0,0,0,0,7,80,11,38,28,38,933
8710,0,0.171746184,48,0,0.358967367,11000,6,0,2,0,0,9,4,19,22,4,97,275
8711,0,0.009695957,70,0,334,NA,7,0,1,0,0,9,89,9,50,11,87,416
8712,0,0.419247318,46,1,0.473695198,4789,6,0,2,0,2,9,47,13,76,58,4,132
8713,0,0.642376354,38,0,0.217432052,3200,8,0,0,0,0,7,96,4,52,20,26,775
8714,0,0.002841132,62,0,0.036148285,6500,19,0,1,0,0,1,69,11,10,88,87,746
8715,0,0.059001875,50,0,0.14470141,12625,8,0,2,0,0,3,86,4,72,30,58,261
8716,0,0.510458159,48,0,1.094370634,7300,11,0,2,0,1,5,51,10,8,17,8,397
8717,0,0.185523096,88,0,0.229787234,2819,9,0,1,0,0,8,10,1,79,35,93,624
8718,0,0.04931338,61,0,2001,NA,9,0,2,0,2,1,37,11,82,61,24,844
8719,0,0.071687767,77,0,32,NA,2,0,0,0,0,9,30,5,87,21,67,479
8720,1,0.685988373,59,0,0.322432655,8500,6,0,1,0,1,4,97,4,73,5,98,110
8721,0,1.081836327,31,0,0.444928237,6200,8,0,2,0,0,9,4,8,19,79,86,636
8722,1,3383,31,0,0.096225944,4000,3,0,0,0,0,8,90,10,62,23,21,169
8723,0,0.021291905,55,1,0.441807759,7500,19,0,2,0,0,8,56,10,47,92,8,324
8724,0,0.033882677,52,0,0.166550073,18582,22,0,2,0,0,6,55,3,86,14,30,958
8725,1,0.999587118,49,0,1.025077994,8333,10,0,6,0,2,4,59,8,88,69,6,475
